"0503","2016","late_in","4049"
"0503","2016","early_out","478"
"0503","2016","am_out","7476"
"0503","2016","mid_out","5391"
"0503","2016","pm_out","4191"
"0503","2016","late_out","3321"
"0503","2015","early_in","313"
"0503","2015","am_in","3221"
"0503","2015","mid_in","6128"
"0503","2015","pm_in","7017"
"0503","2015","late_in","3935"
"0503","2015","early_out","409"
"0503","2015","am_out","6509"
"0503","2015","mid_out","5491"
"0503","2015","pm_out","3622"
"0503","2015","late_out","3523"
"0503","2014","early_out","333"
"0503","2014","am_out","6030"
"0503","2014","mid_out","5332"
"0503","2014","pm_out","3541"
"0503","2014","late_out","3328"
"0504","2012","tot_yr","1644484"
"0504","2015","in","4070"
"0504","2015","sat_in","3246"
"0504","2014","out","2658"
"0504","2013","tot_yr","1257584"
"0504","2014","sat_in","2255"
"0504","2015","sun_out","2223"
"0504","2015","sat_out","2917"
"0504","2015","sun_in","2370"
"0504","2014","sun_in","1611"
"0504","2014","in","2751"
"0504","2014","tot_yr","1783615"
"0504","2015","out","3589"
"0504","2015","tot_yr","2550584"
"0504","2013","sat_out","1415"
"0504","2013","out","1956"
"0504","2013","sun_in","1070"
"0504","2013","sat_in","1639"
"0504","2013","in","1882"
"0504","2014","sun_out","1398"
"0504","2014","sat_out","1991"
"0504","2013","sun_out","886"
"0504","2016","in","5014"
"0504","2016","out","4250"
"0504","2016","sat_in","3989"
"0504","2016","sat_out","3529"
"0504","2016","sun_in","2914"
"0504","2016","sun_out","2686"
"0504","2016","tot_yr","3101958"
"0505","2014","in","4804"
"0505","2014","out","5092"
"0505","2014","sat_in","3461"
"0505","2014","sat_out","3557"
"0505","2014","sun_in","2541"
"0505","2014","sun_out","2588"
"0505","2014","tot_yr","3170000"
"0505","2014","late_in","482"
"0505","2014","pm_in","873"
"0505","2014","mid_in","1150"
"0505","2014","early_in","508"
"0505","2014","am_in","1787"
"0505","2015","in","4945"
"0505","2015","sat_in","3476"
"0505","2015","sun_in","2550"
"0505","2015","out","5089"
"0505","2015","sat_out","3540"
"0505","2015","sun_out","2569"
"0505","2015","tot_yr","3205455"
"0505","2016","in","4821"
"0505","2016","sat_in","3453"
"0505","2016","sun_in","2312"
"0505","2016","out","5188"
"0505","2016","sat_out","3585"
"0505","2016","sun_out","2376"
